aws0_100,DEP2RES,HeatLoad,MAPMCMT,Rad_sm,B_TD,soc_05,soc0_20,slope,pratio,consLITH,QMD,RC_PROP,WH_PROP,GF_PROP,LP_PROP,WL_PROP,DF_PROP,PP_PROP
134.16,201.0,1435.3972,-1.539,204.0,23.2,378.0,1222.0,10.429279,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1395.5249,-1.7457,204.0,23.2,378.0,1222.0,7.230938,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1380.0146,-1.7457,204.0,23.2,378.0,1222.0,12.698557,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1399.8981,-1.7457,204.0,23.2,378.0,1222.0,11.133584,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1431.9598,-1.7457,204.0,23.2,378.0,1222.0,12.921524,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1442.0483,-1.7457,204.0,23.2,378.0,1222.0,12.887443,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
153.68,201.0,1353.9391,-1.539,204.0,23.2,458.0,1614.0,5.963751,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
153.68,201.0,1356.4595,-1.539,204.0,23.2,458.0,1614.0,6.17485,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
153.68,201.0,1314.2653,-1.539,204.0,23.2,458.0,1614.0,10.888202,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1342.8378,-1.539,204.0,23.2,378.0,1222.0,2.3937767,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1451.4552,-1.539,204.0,23.2,378.0,1222.0,6.0659585,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1487.3466,-1.7457,204.0,23.2,378.0,1222.0,9.177563,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1389.9148,-1.7457,204.0,23.2,378.0,1222.0,9.795466,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1386.674,-1.7457,204.0,23.2,378.0,1222.0,8.171185,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1435.8799,-1.7457,204.0,23.2,378.0,1222.0,10.815707,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1427.9615,-1.7457,204.0,23.2,378.0,1222.0,6.187853,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
153.68,201.0,1294.0111,-1.539,204.0,23.2,458.0,1614.0,6.5794554,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
